ts,sym,side,qty,px
2021-03-04 11:15:00,BTC_USDT,SELL,0.00034156398,43378.4
2021-03-04 11:45:00,BTC_USDT,BUY,0.00034081575,43483.85
2021-03-04 12:00:00,BTC_USDT,SELL,0.00034081575,43341.832
2021-03-04 12:15:00,BTC_USDT,BUY,0.0003398235,43463.68
2021-03-04 12:45:00,BTC_USDT,SELL,0.0003398235,43305.03
2021-03-04 13:15:00,BTC_USDT,BUY,0.00033908218,43411.242
2021-03-04 13:30:00,BTC_USDT,SELL,0.00033908218,43264.53
2021-03-04 13:45:00,BTC_USDT,BUY,0.0003381282,43385.855
2021-03-04 14:00:00,BTC_USDT,SELL,0.0003381282,43243.32
2021-03-04 14:45:00,BTC_USDT,BUY,0.00033754233,43313.06
2021-03-04 15:15:00,BTC_USDT,SELL,0.00033754233,43148.863
2021-03-04 15:30:00,BTC_USDT,BUY,0.00033652983,43265.062
2021-03-04 15:45:00,BTC_USDT,SELL,0.00033652983,43118.176
2021-03-04 17:00:00,BTC_USDT,BUY,0.0003362478,43152.664
2021-03-04 17:30:00,BTC_USDT,SELL,0.0003362478,42981.56
2021-03-04 17:45:00,BTC_USDT,BUY,0.00033540165,43082.65
2021-03-04 18:15:00,BTC_USDT,SELL,0.00033540165,42915.434
2021-03-04 18:45:00,BTC_USDT,BUY,0.0003345666,43010.824
2021-03-04 19:00:00,BTC_USDT,SELL,0.0003345666,42869.38
2021-03-04 19:15:00,BTC_USDT,BUY,0.00033370603,42971.92
2021-03-04 20:15:00,BTC_USDT,SELL,0.00033370603,42770.902
2021-03-04 20:45:00,BTC_USDT,BUY,0.0003329384,42860.742
2021-03-04 22:00:00,BTC_USDT,SELL,0.0003329384,42648.914
2021-03-04 22:30:00,BTC_USDT,BUY,0.00033224313,42739.742
2021-03-04 23:00:00,BTC_USDT,SELL,0.00033224313,42576.004
2021-03-04 23:15:00,BTC_USDT,BUY,0.00033157325,42675.312
2021-03-05 00:15:00,BTC_USDT,SELL,0.00033157325,42522.69
2021-03-05 00:30:00,BTC_USDT,BUY,0.00033057434,42653.004
2021-03-05 00:45:00,BTC_USDT,SELL,0.00033057434,42537.453
2021-03-05 01:15:00,BTC_USDT,BUY,0.00032953767,42665.805
2021-03-05 01:30:00,BTC_USDT,SELL,0.00032953767,42555.02
2021-03-05 01:45:00,BTC_USDT,BUY,0.00032853842,42673.832
2021-03-05 02:15:00,BTC_USDT,SELL,0.00032853842,42565.152
2021-03-05 02:30:00,BTC_USDT,BUY,0.00032752668,42683.523
2021-03-05 03:30:00,BTC_USDT,SELL,0.00032752668,42581.188
2021-03-05 03:45:00,BTC_USDT,BUY,0.00032671794,42697.36
2021-03-05 04:45:00,BTC_USDT,SELL,0.00032671794,42587.207
2021-03-05 05:45:00,BTC_USDT,BUY,0.00032556464,42725.73
2021-03-05 06:00:00,BTC_USDT,SELL,0.00032556464,42613.59
2021-03-05 06:15:00,BTC_USDT,BUY,0.00032456222,42734.46
2021-03-05 06:45:00,BTC_USDT,SELL,0.00032456222,42614.72
2021-03-05 07:00:00,BTC_USDT,BUY,0.0003236075,42736.934
2021-03-05 07:30:00,BTC_USDT,SELL,0.0003236075,42624.45
2021-03-05 08:00:00,BTC_USDT,BUY,0.00032251576,42757.566
2021-03-05 08:15:00,BTC_USDT,SELL,0.00032251576,42641.016
2021-03-05 08:45:00,BTC_USDT,BUY,0.0003215541,42761.06
2021-03-05 09:00:00,BTC_USDT,SELL,0.0003215541,42649.875
2021-03-05 09:15:00,BTC_USDT,BUY,0.00032056205,42768.61
2021-03-05 10:00:00,BTC_USDT,SELL,0.00032056205,42649.46
2021-03-05 10:15:00,BTC_USDT,BUY,0.0003196363,42767.332
2021-03-05 10:45:00,BTC_USDT,SELL,0.0003196363,42656.867
2021-03-05 11:00:00,BTC_USDT,BUY,0.0003185584,42786.465
2021-03-05 11:15:00,BTC_USDT,SELL,0.0003185584,42662.656
2021-03-05 11:45:00,BTC_USDT,BUY,0.00031758266,42791.98
2021-03-05 12:00:00,BTC_USDT,SELL,0.00031758266,42666.258
2021-03-05 12:15:00,BTC_USDT,BUY,0.00031669167,42786.07
2021-03-05 16:00:00,BTC_USDT,SELL,0.00031669167,42721.6
2021-03-05 16:15:00,BTC_USDT,BUY,0.0003158199,42840.85
2021-03-05 16:30:00,BTC_USDT,SELL,0.0003158199,42723.273
2021-03-05 17:15:00,BTC_USDT,BUY,0.00031482062,42849.773
2021-03-05 18:30:00,BTC_USDT,SELL,0.00031482062,42746.66
2021-03-05 18:45:00,BTC_USDT,BUY,0.00031399634,42866.715
2021-03-05 19:00:00,BTC_USDT,SELL,0.00031399634,42754.473
2021-03-05 19:30:00,BTC_USDT,BUY,0.00031296996,42879.492
2021-03-05 21:00:00,BTC_USDT,SELL,0.00031296996,42785.85
2021-03-05 21:15:00,BTC_USDT,BUY,0.00031209143,42904.07
2021-03-05 21:45:00,BTC_USDT,SELL,0.00031209143,42795.715
2021-03-05 22:00:00,BTC_USDT,BUY,0.00031131873,42914.2
2021-03-05 22:15:00,BTC_USDT,SELL,0.00031131873,42797.85
2021-03-05 22:30:00,BTC_USDT,BUY,0.0003103754,42915.75
2021-03-06 00:15:00,BTC_USDT,SELL,0.0003103754,42813.59
2021-03-06 00:30:00,BTC_USDT,BUY,0.00030945783,42946.04
2021-03-06 00:45:00,BTC_USDT,SELL,0.00030945783,42824.94
2021-03-06 01:15:00,BTC_USDT,BUY,0.00030843515,42958.742
2021-03-06 01:30:00,BTC_USDT,SELL,0.00030843515,42837.105
2021-03-06 01:45:00,BTC_USDT,BUY,0.00030743727,42968.07
2021-03-06 02:15:00,BTC_USDT,SELL,0.00030743727,42850.273
2021-03-06 02:30:00,BTC_USDT,BUY,0.000306489,42970.516
2021-03-06 03:30:00,BTC_USDT,SELL,0.000306489,42857.297
2021-03-06 03:45:00,BTC_USDT,BUY,0.00030568626,42985.215
2021-03-06 04:45:00,BTC_USDT,SELL,0.00030568626,42857.29
2021-03-06 05:00:00,BTC_USDT,BUY,0.00030481853,42976.367
2021-03-06 05:45:00,BTC_USDT,SELL,0.00030481853,42851.51
2021-03-06 06:15:00,BTC_USDT,BUY,0.00030391995,42971.82
2021-03-06 07:15:00,BTC_USDT,SELL,0.00030391995,42841.742
2021-03-06 07:45:00,BTC_USDT,BUY,0.00030299634,42970.78
2021-03-06 08:30:00,BTC_USDT,SELL,0.00030299634,42853.344
2021-03-06 08:45:00,BTC_USDT,BUY,0.00030201685,42977.7
2021-03-06 09:00:00,BTC_USDT,SELL,0.00030201685,42846.895
2021-03-06 09:15:00,BTC_USDT,BUY,0.00030116888,42965.9
2021-03-06 10:15:00,BTC_USDT,SELL,0.00030116888,42850.926
2021-03-06 10:30:00,BTC_USDT,BUY,0.00030034888,42983.3
2021-03-06 10:45:00,BTC_USDT,SELL,0.00030034888,42857.207
2021-03-06 11:15:00,BTC_USDT,BUY,0.00029944748,42979.13
2021-03-06 11:45:00,BTC_USDT,SELL,0.00029944748,42847.93
2021-03-06 12:15:00,BTC_USDT,BUY,0.00029853435,42976.586
2021-03-06 13:00:00,BTC_USDT,SELL,0.00029853435,42841.824
2021-03-06 13:15:00,BTC_USDT,BUY,0.0002977152,42960.496
2021-03-06 13:30:00,BTC_USDT,SELL,0.0002977152,42842.453
2021-03-06 14:00:00,BTC_USDT,BUY,0.00029671568,42970.395
2021-03-06 15:00:00,BTC_USDT,SELL,0.00029671568,42851.613
2021-03-06 15:45:00,BTC_USDT,BUY,0.000295771,42972.414
2021-03-06 16:30:00,BTC_USDT,SELL,0.000295771,42856.773
2021-03-06 16:45:00,BTC_USDT,BUY,0.00029504538,42976.418
2021-03-06 17:45:00,BTC_USDT,SELL,0.00029504538,42856.242
2021-03-06 18:15:00,BTC_USDT,BUY,0.00029409636,42979.09
2021-03-06 18:30:00,BTC_USDT,SELL,0.00029409636,42859.555
2021-03-06 19:15:00,BTC_USDT,BUY,0.0002930024,43003.004
2021-03-06 20:15:00,BTC_USDT,SELL,0.0002930024,42890.68
2021-03-06 20:30:00,BTC_USDT,BUY,0.00029222784,43014.348
2021-03-06 21:00:00,BTC_USDT,SELL,0.00029222784,42897.035
2021-03-06 21:30:00,BTC_USDT,BUY,0.00029147265,43022.87
2021-03-06 22:45:00,BTC_USDT,SELL,0.00029147265,42909.223
2021-03-06 23:45:00,BTC_USDT,BUY,0.00029090611,43003.566
2021-03-07 00:15:00,BTC_USDT,SELL,0.00029090611,42931.406
2021-03-07 01:15:00,BTC_USDT,BUY,0.00028963204,43123.652
2021-03-07 01:30:00,BTC_USDT,SELL,0.00028963204,43027.18
2021-03-07 01:45:00,BTC_USDT,BUY,0.00028869524,43159.68
2021-03-07 02:15:00,BTC_USDT,SELL,0.00028869524,43086.793
2021-03-07 02:45:00,BTC_USDT,BUY,0.00028774844,43232.19
2021-03-07 03:00:00,BTC_USDT,SELL,0.00028774844,43145.676
2021-03-07 03:45:00,BTC_USDT,BUY,0.00028675536,43312.168
2021-03-07 04:00:00,BTC_USDT,SELL,0.00028675536,43224.42
2021-03-07 04:15:00,BTC_USDT,BUY,0.00028581524,43349.67
2021-03-07 04:45:00,BTC_USDT,SELL,0.00028581524,43278.0
2021-03-07 05:00:00,BTC_USDT,BUY,0.00028494926,43411.22
2021-03-07 05:15:00,BTC_USDT,SELL,0.00028494926,43321.81
2021-03-07 05:30:00,BTC_USDT,BUY,0.0002839592,43456.926
2021-03-07 05:45:00,BTC_USDT,SELL,0.0002839592,43369.77
2021-03-07 06:00:00,BTC_USDT,BUY,0.0002832517,43494.875
2021-03-07 06:15:00,BTC_USDT,SELL,0.0002832517,43402.277
2021-03-07 06:30:00,BTC_USDT,BUY,0.00028233716,43529.504
2021-03-07 07:00:00,BTC_USDT,SELL,0.00028233716,43457.996
2021-03-07 07:15:00,BTC_USDT,BUY,0.0002814694,43592.64
2021-03-07 07:30:00,BTC_USDT,SELL,0.0002814694,43504.8
2021-03-07 07:45:00,BTC_USDT,BUY,0.00028077562,43629.133
2021-03-07 08:30:00,BTC_USDT,SELL,0.00028077562,43578.37
2021-03-07 09:00:00,BTC_USDT,BUY,0.00027994585,43722.727
2021-03-07 10:00:00,BTC_USDT,SELL,0.00027994585,43691.53
2021-03-07 10:15:00,BTC_USDT,BUY,0.00027907584,43823.19
2021-03-07 11:00:00,BTC_USDT,SELL,0.00027907584,43775.176
2021-03-07 11:15:00,BTC_USDT,BUY,0.00027832738,43905.117
2021-03-07 13:30:00,BTC_USDT,SELL,0.00027832738,43964.88
2021-03-07 13:45:00,BTC_USDT,BUY,0.00027760727,44091.05
2021-03-07 14:45:00,BTC_USDT,SELL,0.00027760727,44057.895
2021-03-07 15:00:00,BTC_USDT,BUY,0.0002767362,44193.695
2021-03-07 16:00:00,BTC_USDT,SELL,0.0002767362,44162.344
2021-03-07 16:15:00,BTC_USDT,BUY,0.00027592145,44287.957
2021-03-07 17:15:00,BTC_USDT,SELL,0.00027592145,44249.14
2021-03-07 18:00:00,BTC_USDT,BUY,0.00027490506,44415.324
2021-03-07 18:30:00,BTC_USDT,SELL,0.00027490506,44340.176
2021-03-07 18:45:00,BTC_USDT,BUY,0.0002741367,44466.855
2021-03-07 19:30:00,BTC_USDT,SELL,0.0002741367,44413.938
2021-03-07 19:45:00,BTC_USDT,BUY,0.00027341399,44547.816
2021-03-07 20:00:00,BTC_USDT,SELL,0.00027341399,44453.367
2021-03-07 20:15:00,BTC_USDT,BUY,0.00027249262,44588.34
2021-03-07 20:30:00,BTC_USDT,SELL,0.00027249262,44496.523
2021-03-07 20:45:00,BTC_USDT,BUY,0.00027159974,44624.484
2021-03-07 21:00:00,BTC_USDT,SELL,0.00027159974,44535.03
2021-03-07 21:30:00,BTC_USDT,BUY,0.00027075413,44689.973
2021-03-07 22:15:00,BTC_USDT,SELL,0.00027075413,44635.34
2021-03-07 22:30:00,BTC_USDT,BUY,0.0002700708,44766.023
2021-03-07 23:15:00,BTC_USDT,SELL,0.0002700708,44715.625
2021-03-07 23:30:00,BTC_USDT,BUY,0.0002693844,44842.97
2021-03-08 00:15:00,BTC_USDT,SELL,0.0002693844,44772.21
2021-03-08 00:30:00,BTC_USDT,BUY,0.00026858048,44902.72
2021-03-08 00:45:00,BTC_USDT,SELL,0.00026858048,44806.5
2021-03-08 01:15:00,BTC_USDT,BUY,0.0002676187,44951.992
2021-03-08 01:30:00,BTC_USDT,SELL,0.0002676187,44852.09
2021-03-08 01:45:00,BTC_USDT,BUY,0.0002667813,44980.645
2021-03-08 03:30:00,BTC_USDT,SELL,0.0002667813,44958.348
2021-03-08 04:00:00,BTC_USDT,BUY,0.0002658862,45094.47
2021-03-08 04:15:00,BTC_USDT,SELL,0.0002658862,44995.36
2021-03-08 05:30:00,BTC_USDT,BUY,0.0002647765,45170.152
2021-03-08 05:45:00,BTC_USDT,SELL,0.0002647765,45071.867
2021-03-08 06:15:00,BTC_USDT,BUY,0.00026389014,45208.19
2021-03-08 06:30:00,BTC_USDT,SELL,0.00026389014,45109.043
2021-03-08 06:45:00,BTC_USDT,BUY,0.00026308483,45232.543
2021-03-08 08:30:00,BTC_USDT,SELL,0.00026308483,45212.84
2021-03-08 09:15:00,BTC_USDT,BUY,0.00026212004,45360.887
2021-03-08 09:30:00,BTC_USDT,SELL,0.00026212004,45264.527
2021-03-08 10:15:00,BTC_USDT,BUY,0.00026114774,45414.887
2021-03-08 11:15:00,BTC_USDT,SELL,0.00026114774,45358.39
2021-03-08 11:30:00,BTC_USDT,BUY,0.00026054858,45480.953
2021-03-08 11:45:00,BTC_USDT,SELL,0.00026054858,45383.066
2021-03-08 12:00:00,BTC_USDT,BUY,0.0002597047,45513.21
2021-03-08 14:00:00,BTC_USDT,SELL,0.0002597047,45496.89
2021-03-08 14:15:00,BTC_USDT,BUY,0.0002590947,45620.375
2021-03-08 16:00:00,BTC_USDT,SELL,0.0002590947,45593.25
2021-03-08 16:15:00,BTC_USDT,BUY,0.00025827778,45725.94
2021-03-08 17:15:00,BTC_USDT,SELL,0.00025827778,45668.43
2021-03-08 17:30:00,BTC_USDT,BUY,0.00025767708,45793.74
2021-03-08 18:30:00,BTC_USDT,SELL,0.00025767708,45734.277
2021-03-08 18:45:00,BTC_USDT,BUY,0.00025686756,45860.195
2021-03-08 19:15:00,BTC_USDT,SELL,0.00025686756,45776.582
2021-03-08 19:30:00,BTC_USDT,BUY,0.00025618597,45904.14
2021-03-08 19:45:00,BTC_USDT,SELL,0.00025618597,45805.707
2021-03-08 20:15:00,BTC_USDT,BUY,0.0002553093,45944.25
2021-03-08 21:00:00,BTC_USDT,SELL,0.0002553093,45865.785
2021-03-08 21:15:00,BTC_USDT,BUY,0.00025462586,45989.03
2021-03-08 21:30:00,BTC_USDT,SELL,0.00025462586,45891.645
2021-03-08 21:45:00,BTC_USDT,BUY,0.00025402178,46019.66
2021-03-08 22:30:00,BTC_USDT,SELL,0.00025402178,45946.332
2021-03-08 23:30:00,BTC_USDT,BUY,0.00025306715,46114.227
2021-03-09 00:15:00,BTC_USDT,SELL,0.00025306715,46040.133
2021-03-09 00:30:00,BTC_USDT,BUY,0.00025225466,46183.465
2021-03-09 00:45:00,BTC_USDT,SELL,0.00025225466,46070.285
2021-03-09 01:15:00,BTC_USDT,BUY,0.00025126492,46245.98
2021-03-09 01:30:00,BTC_USDT,SELL,0.00025126492,46148.168
2021-03-09 01:45:00,BTC_USDT,BUY,0.0002505286,46302.07
2021-03-09 03:30:00,BTC_USDT,SELL,0.0002505286,46335.613
2021-03-09 03:45:00,BTC_USDT,BUY,0.000249695,46496.68
2021-03-09 04:00:00,BTC_USDT,SELL,0.000249695,46395.938
2021-03-09 04:15:00,BTC_USDT,BUY,0.00024880655,46542.164
2021-03-09 04:45:00,BTC_USDT,SELL,0.00024880655,46466.664
2021-03-09 05:00:00,BTC_USDT,BUY,0.0002479256,46626.85
2021-03-09 06:30:00,BTC_USDT,SELL,0.0002479256,46637.2
2021-03-09 06:45:00,BTC_USDT,BUY,0.00024704065,46793.88
2021-03-09 07:30:00,BTC_USDT,SELL,0.00024704065,46737.855
2021-03-09 07:45:00,BTC_USDT,BUY,0.00024636503,46881.633
2021-03-09 10:15:00,BTC_USDT,SELL,0.00024636503,46989.97
2021-03-09 10:45:00,BTC_USDT,BUY,0.00024554692,47160.004
2021-03-09 13:00:00,BTC_USDT,SELL,0.00024554692,47244.637
2021-03-09 13:30:00,BTC_USDT,BUY,0.000244663,47412.133
2021-03-09 14:15:00,BTC_USDT,SELL,0.000244663,47341.9
2021-03-09 14:45:00,BTC_USDT,BUY,0.00024365223,47526.715
2021-03-09 15:00:00,BTC_USDT,SELL,0.00024365223,47427.668
2021-03-09 15:15:00,BTC_USDT,BUY,0.00024297093,47577.684
2021-03-09 15:30:00,BTC_USDT,SELL,0.00024297093,47464.445
2021-03-09 16:15:00,BTC_USDT,BUY,0.00024194783,47654.883
2021-03-09 17:15:00,BTC_USDT,SELL,0.00024194783,47622.17
2021-03-09 17:30:00,BTC_USDT,BUY,0.00024108718,47783.508
2021-03-09 17:45:00,BTC_USDT,SELL,0.00024108718,47682.938
2021-03-09 18:15:00,BTC_USDT,BUY,0.00024024135,47868.484
2021-03-09 18:45:00,BTC_USDT,SELL,0.00024024134,47792.336
2021-03-09 19:00:00,BTC_USDT,BUY,0.00023942027,47949.117
2021-03-09 19:15:00,BTC_USDT,SELL,0.00023942027,47833.426
2021-03-09 19:30:00,BTC_USDT,BUY,0.00023864054,47980.094
2021-03-09 21:30:00,BTC_USDT,SELL,0.00023864054,48040.83
2021-03-09 21:45:00,BTC_USDT,BUY,0.00023777495,48196.81
2021-03-09 22:00:00,BTC_USDT,SELL,0.00023777495,48080.19
2021-03-09 22:15:00,BTC_USDT,BUY,0.00023696103,48235.754
2021-03-09 22:45:00,BTC_USDT,SELL,0.00023696103,48152.547
2021-03-09 23:00:00,BTC_USDT,BUY,0.00023620663,48305.137
2021-03-10 00:15:00,BTC_USDT,SELL,0.00023620663,48268.973
2021-03-10 00:30:00,BTC_USDT,BUY,0.00023547639,48412.47
2021-03-10 00:45:00,BTC_USDT,SELL,0.00023547637,48294.84
2021-03-10 01:15:00,BTC_USDT,BUY,0.00023472593,48439.45
2021-03-10 03:30:00,BTC_USDT,SELL,0.00023472593,48389.258
2021-03-10 04:45:00,BTC_USDT,BUY,0.00023391143,48565.363
2021-03-10 05:00:00,BTC_USDT,SELL,0.00023391143,48436.016
2021-03-10 05:15:00,BTC_USDT,BUY,0.00023325009,48574.445
2021-03-10 05:30:00,BTC_USDT,SELL,0.00023325009,48460.473
2021-03-10 06:00:00,BTC_USDT,BUY,0.00023247504,48607.348
2021-03-10 08:15:00,BTC_USDT,SELL,0.00023247504,48548.832
2021-03-10 10:00:00,BTC_USDT,BUY,0.00023162202,48743.18
2021-03-10 10:30:00,BTC_USDT,SELL,0.00023162202,48622.188
2021-03-10 10:45:00,BTC_USDT,BUY,0.00023093245,48758.83
2021-03-10 11:00:00,BTC_USDT,SELL,0.00023093245,48641.03
2021-03-10 11:15:00,BTC_USDT,BUY,0.00023022681,48777.96
2021-03-10 12:00:00,BTC_USDT,SELL,0.00023022681,48681.105
2021-03-10 13:00:00,BTC_USDT,BUY,0.00022946643,48852.426
2021-03-10 14:30:00,BTC_USDT,SELL,0.00022946643,48780.97
2021-03-10 14:45:00,BTC_USDT,BUY,0.00022877264,48913.176
2021-03-10 15:00:00,BTC_USDT,SELL,0.00022877264,48792.336
2021-03-10 15:15:00,BTC_USDT,BUY,0.0002280841,48929.297
2021-03-10 15:45:00,BTC_USDT,SELL,0.0002280841,48823.168
2021-03-10 16:00:00,BTC_USDT,BUY,0.00022753389,48959.72
2021-03-10 17:00:00,BTC_USDT,SELL,0.00022753389,48863.75
2021-03-10 18:15:00,BTC_USDT,BUY,0.0002267385,49043.25
2021-03-10 18:45:00,BTC_USDT,SELL,0.0002267385,48919.688
2021-03-10 19:00:00,BTC_USDT,BUY,0.00022604369,49061.285
2021-03-10 20:00:00,BTC_USDT,SELL,0.00022604369,48973.156
2021-03-10 20:15:00,BTC_USDT,BUY,0.00022537845,49117.35
2021-03-10 21:30:00,BTC_USDT,SELL,0.00022537845,49020.992
2021-03-10 21:45:00,BTC_USDT,BUY,0.00022479013,49156.945
2021-03-10 22:00:00,BTC_USDT,SELL,0.00022479013,49037.504
2021-03-10 22:45:00,BTC_USDT,BUY,0.00022396701,49203.637
2021-03-10 23:00:00,BTC_USDT,SELL,0.00022396701,49083.66
2021-03-10 23:15:00,BTC_USDT,BUY,0.00022328348,49219.92
2021-03-11 00:15:00,BTC_USDT,SELL,0.00022328348,49143.18
2021-03-11 00:30:00,BTC_USDT,BUY,0.00022256254,49289.5
2021-03-11 00:45:00,BTC_USDT,SELL,0.00022256252,49166.18
2021-03-11 01:15:00,BTC_USDT,BUY,0.00022176107,49332.348
2021-03-11 02:15:00,BTC_USDT,SELL,0.00022176106,49277.664
2021-03-11 02:30:00,BTC_USDT,BUY,0.00022116619,49419.832
2021-03-11 03:30:00,BTC_USDT,SELL,0.00022116619,49357.164
2021-03-11 03:45:00,BTC_USDT,BUY,0.00022058176,49505.426
2021-03-11 04:00:00,BTC_USDT,SELL,0.00022058176,49390.297
2021-03-11 05:00:00,BTC_USDT,BUY,0.0002196076,49588.426
2021-03-11 05:30:00,BTC_USDT,SELL,0.0002196076,49486.48
2021-03-11 06:00:00,BTC_USDT,BUY,0.00021893268,49649.94
2021-03-11 06:15:00,BTC_USDT,SELL,0.00021893268,49538.76
2021-03-11 06:30:00,BTC_USDT,BUY,0.00021839279,49681.11
2021-03-11 07:00:00,BTC_USDT,SELL,0.00021839279,49580.68
2021-03-11 07:30:00,BTC_USDT,BUY,0.0002177276,49741.03
2021-03-11 08:15:00,BTC_USDT,SELL,0.0002177276,49661.633
2021-03-11 08:30:00,BTC_USDT,BUY,0.00021702905,49808.984
2021-03-11 09:45:00,BTC_USDT,SELL,0.00021702905,49772.184
2021-03-11 10:15:00,BTC_USDT,BUY,0.0002162501,49942.14
2021-03-11 10:45:00,BTC_USDT,SELL,0.0002162501,49846.977
2021-03-11 11:00:00,BTC_USDT,BUY,0.0002156107,49997.49
2021-03-11 12:15:00,BTC_USDT,SELL,0.0002156107,49960.07
2021-03-11 12:30:00,BTC_USDT,BUY,0.00021490526,50115.08
2021-03-11 12:45:00,BTC_USDT,SELL,0.00021490526,50002.535
2021-03-11 13:00:00,BTC_USDT,BUY,0.00021432574,50157.266
2021-03-11 13:15:00,BTC_USDT,SELL,0.00021432574,50037.71
2021-03-11 13:45:00,BTC_USDT,BUY,0.00021354864,50199.32
2021-03-11 14:45:00,BTC_USDT,SELL,0.00021354864,50129.875
2021-03-11 15:15:00,BTC_USDT,BUY,0.00021290594,50303.867
2021-03-11 16:00:00,BTC_USDT,SELL,0.00021290594,50217.67
2021-03-11 16:30:00,BTC_USDT,BUY,0.00021217037,50384.01
2021-03-11 17:30:00,BTC_USDT,SELL,0.00021217037,50317.453
2021-03-11 17:45:00,BTC_USDT,BUY,0.00021163534,50464.145
2021-03-11 19:00:00,BTC_USDT,SELL,0.00021163534,50417.035
2021-03-11 19:30:00,BTC_USDT,BUY,0.00021090006,50592.652
2021-03-11 19:45:00,BTC_USDT,SELL,0.00021090006,50482.9
2021-03-11 20:00:00,BTC_USDT,BUY,0.00021034906,50630.105
2021-03-11 21:00:00,BTC_USDT,SELL,0.00021034906,50570.754
2021-03-11 21:15:00,BTC_USDT,BUY,0.00020974524,50728.18
2021-03-11 22:15:00,BTC_USDT,SELL,0.00020974524,50668.383
2021-03-11 22:30:00,BTC_USDT,BUY,0.00020919659,50813.438
2021-03-11 22:45:00,BTC_USDT,SELL,0.00020919659,50696.645
2021-03-11 23:15:00,BTC_USDT,BUY,0.0002085528,50874.375
2021-03-12 00:15:00,BTC_USDT,SELL,0.0002085528,50766.176
2021-03-12 01:00:00,BTC_USDT,BUY,0.0002081469,50877.51
2021-03-12 01:30:00,BTC_USDT,SELL,0.0002081469,50735.832
2021-03-12 01:45:00,BTC_USDT,BUY,0.00020763413,50858.67
2021-03-12 03:30:00,BTC_USDT,SELL,0.00020763413,50695.04
2021-03-12 03:45:00,BTC_USDT,BUY,0.00020716191,50829.77
2021-03-12 04:00:00,BTC_USDT,SELL,0.00020716191,50699.1
2021-03-12 04:30:00,BTC_USDT,BUY,0.00020658576,50826.33
2021-03-12 07:15:00,BTC_USDT,SELL,0.00020658576,50630.21
2021-03-12 07:30:00,BTC_USDT,BUY,0.00020609546,50753.16
2021-03-12 07:45:00,BTC_USDT,SELL,0.00020609546,50605.98
2021-03-12 08:45:00,BTC_USDT,BUY,0.00020567034,50712.203
2021-03-12 09:45:00,BTC_USDT,SELL,0.00020567034,50566.664
2021-03-12 10:00:00,BTC_USDT,BUY,0.00020516201,50691.625
2021-03-12 11:30:00,BTC_USDT,SELL,0.00020516201,50535.562
2021-03-12 11:45:00,BTC_USDT,BUY,0.0002047152,50655.727
2021-03-12 12:30:00,BTC_USDT,SELL,0.0002047152,50513.863
2021-03-12 12:45:00,BTC_USDT,BUY,0.00020420887,50634.41
2021-03-12 14:15:00,BTC_USDT,SELL,0.00020420887,50467.086
2021-03-12 14:30:00,BTC_USDT,BUY,0.00020376674,50597.04
2021-03-12 15:00:00,BTC_USDT,SELL,0.00020376674,50446.54
2021-03-12 15:15:00,BTC_USDT,BUY,0.00020326299,50574.85
2021-03-12 15:30:00,BTC_USDT,SELL,0.00020326299,50434.312
2021-03-12 16:00:00,BTC_USDT,BUY,0.0002027593,50552.535
2021-03-12 17:00:00,BTC_USDT,SELL,0.0002027593,50393.95
2021-03-12 17:30:00,BTC_USDT,BUY,0.00020233974,50509.09
2021-03-12 17:45:00,BTC_USDT,SELL,0.00020233974,50379.7
2021-03-12 18:15:00,BTC_USDT,BUY,0.00020177182,50502.566
2021-03-12 18:30:00,BTC_USDT,SELL,0.00020177182,50365.9
2021-03-12 19:00:00,BTC_USDT,BUY,0.00020126278,50481.246
2021-03-12 20:00:00,BTC_USDT,SELL,0.00020126278,50331.605
2021-03-12 21:00:00,BTC_USDT,BUY,0.0002008484,50436.04
2021-03-12 22:15:00,BTC_USDT,SELL,0.00020084839,50284.77
2021-03-12 23:00:00,BTC_USDT,BUY,0.00020038227,50403.637
2021-03-12 23:15:00,BTC_USDT,SELL,0.00020038227,50262.2
2021-03-12 23:30:00,BTC_USDT,BUY,0.00019986369,50384.324
2021-03-13 00:15:00,BTC_USDT,SELL,0.00019986369,50325.61
2021-03-13 00:30:00,BTC_USDT,BUY,0.00019922538,50495.55
2021-03-13 00:45:00,BTC_USDT,SELL,0.00019922538,50410.7
2021-03-13 01:15:00,BTC_USDT,BUY,0.00019838364,50609.0
2021-03-13 03:30:00,BTC_USDT,SELL,0.00019838364,50813.31
2021-03-13 04:15:00,BTC_USDT,BUY,0.00019743358,51055.12
2021-03-13 04:30:00,BTC_USDT,SELL,0.00019743358,50961.016
2021-03-13 04:45:00,BTC_USDT,BUY,0.00019679255,51119.812
2021-03-13 05:00:00,BTC_USDT,SELL,0.00019679255,51027.676
2021-03-13 05:15:00,BTC_USDT,BUY,0.00019612264,51192.438
2021-03-13 06:15:00,BTC_USDT,SELL,0.00019612264,51206.406
2021-03-13 06:45:00,BTC_USDT,BUY,0.0001953057,51406.574
2021-03-13 07:00:00,BTC_USDT,SELL,0.0001953057,51306.254
2021-03-13 07:30:00,BTC_USDT,BUY,0.0001945378,51506.688
2021-03-13 08:15:00,BTC_USDT,SELL,0.0001945378,51486.34
2021-03-13 08:30:00,BTC_USDT,BUY,0.00019401222,51646.223
2021-03-13 08:45:00,BTC_USDT,SELL,0.00019401222,51554.76
2021-03-13 09:00:00,BTC_USDT,BUY,0.00019336453,51715.773
